State,State Code,County,County Code,Year,Total Deaths,Total Population,Total Crude Rate,Total Age Adjusted Rate,Female Deaths,Female Deaths (Calculated),Female Population,Female Crude Rate,Female Age Adjusted Rate,Male Deaths,Male Deaths (Calculated),Male Population,Male Crude Rate,Male Age Adjusted Rate,White Deaths,White Population,White Crude Rate,White Age Adjusted Rate,Black Deaths,Black Population,Black Crude Rate,Black Age Adjusted Rate,API Deaths,API Population,API Crude Rate,API Age Adjusted Rate,Native American Deaths,Native American Population,Native American Crude Rate,Native American Age Adjusted Rate
Maine,23,Washington County,23029,2000,-1,33941,-1,-1,-1,-1,17365,-1,-1,-1,-1,16576,-1,-1,-1,32108,-1,-1,-1,111,-1,-1,-1,111,-1,-1,-1,1611,-1,-1
Maine,23,Washington County,23029,2001,-1,33499,-1,-1,-1,-1,17117,-1,-1,-1,-1,16382,-1,-1,-1,31640,-1,-1,-1,129,-1,-1,-1,117,-1,-1,-1,1613,-1,-1
Maine,23,Washington County,23029,2002,-1,33345,-1,-1,-1,-1,17026,-1,-1,-1,-1,16319,-1,-1,-1,31434,-1,-1,-1,136,-1,-1,-1,131,-1,-1,-1,1644,-1,-1
Maine,23,Washington County,23029,2003,-1,33403,-1,-1,-1,-1,17021,-1,-1,-1,-1,16382,-1,-1,-1,31469,-1,-1,-1,143,-1,-1,-1,137,-1,-1,-1,1654,-1,-1
Maine,23,Washington County,23029,2004,-1,33474,-1,-1,-1,-1,17040,-1,-1,-1,-1,16434,-1,-1,-1,31488,-1,-1,-1,153,-1,-1,-1,148,-1,-1,-1,1685,-1,-1
Maine,23,Washington County,23029,2005,-1,33319,-1,-1,-1,-1,16940,-1,-1,-1,-1,16379,-1,-1,-1,31310,-1,-1,-1,166,-1,-1,-1,146,-1,-1,-1,1697,-1,-1
Maine,23,Washington County,23029,2006,-1,33323,-1,-1,-1,-1,16926,-1,-1,-1,-1,16397,-1,-1,-1,31262,-1,-1,-1,175,-1,-1,-1,149,-1,-1,-1,1737,-1,-1
Maine,23,Washington County,23029,2007,-1,33424,-1,-1,-1,-1,17003,-1,-1,-1,-1,16421,-1,-1,-1,31317,-1,-1,-1,178,-1,-1,-1,160,-1,-1,-1,1769,-1,-1
Maine,23,Washington County,23029,2008,-1,33289,-1,-1,-1,-1,16898,-1,-1,-1,-1,16391,-1,-1,-1,31179,-1,-1,-1,190,-1,-1,-1,163,-1,-1,-1,1757,-1,-1
Maine,23,Washington County,23029,2009,-1,32925,-1,-1,-1,-1,16712,-1,-1,-1,-1,16213,-1,-1,-1,30762,-1,-1,-1,191,-1,-1,-1,169,-1,-1,-1,1803,-1,-1
Maine,23,Washington County,23029,2010,-1,32856,-1,-1,-1,-1,16668,-1,-1,-1,-1,16188,-1,-1,-1,30703,-1,-1,-1,192,-1,-1,-1,172,-1,-1,-1,1789,-1,-1
Maine,23,Washington County,23029,2011,-1,32637,-1,-1,-1,-1,16572,-1,-1,-1,-1,16065,-1,-1,-1,30453,-1,-1,-1,253,-1,-1,-1,188,-1,-1,-1,1743,-1,-1
Maine,23,Washington County,23029,2012,-1,32462,-1,-1,-1,-1,16478,-1,-1,-1,-1,15984,-1,-1,-1,30295,-1,-1,-1,269,-1,-1,-1,193,-1,-1,-1,1705,-1,-1
Maine,23,Washington County,23029,2013,-1,32190,-1,-1,-1,-1,16345,-1,-1,-1,-1,15845,-1,-1,-1,29916,-1,-1,-1,278,-1,-1,-1,175,-1,-1,-1,1821,-1,-1
Maine,23,Washington County,23029,2014,-1,31808,-1,-1,-1,-1,16119,-1,-1,-1,-1,15689,-1,-1,-1,29491,-1,-1,-1,289,-1,-1,-1,193,-1,-1,-1,1835,-1,-1
Maine,23,Washington County,23029,2015,-1,31625,-1,-1,-1,-1,16045,-1,-1,-1,-1,15580,-1,-1,-1,29287,-1,-1,-1,304,-1,-1,-1,199,-1,-1,-1,1835,-1,-1
Maine,23,Washington County,23029,2016,22,31450,69.952,89.650,-1,-1,15974,-1,-1,17,17,15476,-2,-2,20,29094,68.743,88.229,-1,305,-1,-1,-1,167,-1,-1,-1,1884,-1,-1
Maine,23,Washington County,23029,2017,14,31593,-2,-2,-1,-1,16010,-1,-1,10,10,15583,-2,-2,10,29236,-2,-2,-1,305,-1,-1,-1,174,-1,-1,-1,1878,-1,-1
Maine,23,York County,23031,1999,-1,182817,-1,-1,-1,-1,94042,-1,-1,-1,-1,88775,-1,-1,-1,179880,-1,-1,-1,910,-1,-1,-1,1489,-1,-1,-1,538,-1,-1
Maine,23,York County,23031,2000,-1,186742,-1,-1,-1,-1,96025,-1,-1,-1,-1,90717,-1,-1,-1,183622,-1,-1,-1,1023,-1,-1,-1,1525,-1,-1,-1,572,-1,-1
Maine,23,York County,23031,2001,-1,191261,-1,-1,-1,-1,98286,-1,-1,-1,-1,92975,-1,-1,-1,187857,-1,-1,-1,1185,-1,-1,-1,1618,-1,-1,-1,601,-1,-1
Maine,23,York County,23031,2002,-1,194100,-1,-1,-1,-1,99661,-1,-1,-1,-1,94439,-1,-1,-1,190507,-1,-1,-1,1278,-1,-1,-1,1720,-1,-1,-1,595,-1,-1
Maine,23,York County,23031,2003,14,195851,-2,-2,-1,-1,100316,-1,-1,-1,-1,95535,-1,-1,14,191954,-2,-2,-1,1371,-1,-1,-1,1849,-1,-1,-1,677,-1,-1
Maine,23,York County,23031,2004,13,197408,-2,-2,-1,-1,101036,-1,-1,-1,-1,96372,-1,-1,13,193360,-2,-2,-1,1424,-1,-1,-1,1954,-1,-1,-1,670,-1,-1
Maine,23,York County,23031,2005,13,198199,-2,-2,-1,-1,101501,-1,-1,-1,-1,96698,-1,-1,13,193969,-2,-2,-1,1490,-1,-1,-1,2032,-1,-1,-1,708,-1,-1
Maine,23,York County,23031,2006,18,197635,-2,-2,-1,-1,101158,-1,-1,16,16,96477,-2,-2,17,193291,-2,-2,-1,1536,-1,-1,-1,2080,-1,-1,-1,728,-1,-1
Maine,23,York County,23031,2007,15,197594,-2,-2,-1,-1,101219,-1,-1,14,14,96375,-2,-2,15,193152,-2,-2,-1,1576,-1,-1,-1,2122,-1,-1,-1,744,-1,-1
Maine,23,York County,23031,2008,17,197650,-2,-2,-1,-1,101321,-1,-1,10,10,96329,-2,-2,17,193082,-2,-2,-1,1590,-1,-1,-1,2185,-1,-1,-1,793,-1,-1
Maine,23,York County,23031,2009,21,197192,10.650,10.701,-1,-1,100991,-1,-1,13,13,96201,-2,-2,21,192585,10.904,10.977,-1,1621,-1,-1,-1,2191,-1,-1,-1,795,-1,-1
Maine,23,York County,23031,2010,16,197131,-2,-2,-1,-1,101055,-1,-1,12,12,96076,-2,-2,16,192443,-2,-2,-1,1600,-1,-1,-1,2270,-1,-1,-1,818,-1,-1
Maine,23,York County,23031,2011,11,198199,-2,-2,-1,-1,101699,-1,-1,-1,-1,96500,-1,-1,11,193169,-2,-2,-1,1792,-1,-1,-1,2399,-1,-1,-1,839,-1,-1
Maine,23,York County,23031,2012,19,199005,-2,-2,-1,-1,102169,-1,-1,12,12,96836,-2,-2,19,193810,-2,-2,-1,1855,-1,-1,-1,2489,-1,-1,-1,851,-1,-1
Maine,23,York County,23031,2013,20,199431,10.029,10.505,-1,-1,102360,-1,-1,17,17,97071,-2,-2,19,194026,-2,-2,-1,1955,-1,-1,-1,2552,-1,-1,-1,898,-1,-1
Maine,23,York County,23031,2014,34,200710,16.940,19.093,14,14,102972,-2,-2,20,20,97738,20.463,23.142,34,194971,17.438,19.765,-1,2047,-1,-1,-1,2767,-1,-1,-1,925,-1,-1
Maine,23,York County,23031,2015,41,201169,20.381,22.599,18,18,103211,-2,-2,23,23,97958,23.479,27.159,41,195135,21.011,23.422,-1,2164,-1,-1,-1,2936,-1,-1,-1,934,-1,-1
Maine,23,York County,23031,2016,54,202343,26.687,31.937,18,18,103760,-2,-2,36,36,98583,36.517,42.816,53,196228,27.009,32.436,-1,2359,-1,-1,-1,2810,-1,-1,-1,946,-1,-1
Maine,23,York County,23031,2017,77,204191,37.710,41.786,19,19,104679,-2,-2,58,58,99512,58.284,63.691,76,197780,38.427,42.738,-1,2484,-1,-1,-1,2920,-1,-1,-1,1007,-1,-1
Massachusetts,25,Barnstable County,25001,1999,-1,218960,-1,-1,-1,-1,115337,-1,-1,-1,-1,103623,-1,-1,-1,211070,-1,-1,-1,4856,-1,-1,-1,1576,-1,-1,-1,1458,-1,-1
Massachusetts,25,Barnstable County,25001,2000,12,222230,-2,-2,-1,-1,117031,-1,-1,-1,-1,105199,-1,-1,11,213955,-2,-2,-1,5113,-1,-1,-1,1670,-1,-1,-1,1492,-1,-1
Massachusetts,25,Barnstable County,25001,2001,19,224087,-2,-2,-1,-1,117894,-1,-1,16,16,106193,-2,-2,19,215586,-2,-2,-1,5106,-1,-1,-1,1866,-1,-1,-1,1529,-1,-1
Massachusetts,25,Barnstable County,25001,2002,22,225421,9.760,10.790,-1,-1,118586,-1,-1,16,16,106835,-2,-2,20,216735,9.228,10.393,-1,5122,-1,-1,-1,2023,-1,-1,-1,1541,-1,-1
Massachusetts,25,Barnstable County,25001,2003,15,226011,-2,-2,-1,-1,118901,-1,-1,-1,-1,107110,-1,-1,12,217140,-2,-2,-1,5192,-1,-1,-1,2094,-1,-1,-1,1585,-1,-1
Massachusetts,25,Barnstable County,25001,2004,17,224264,-2,-2,-1,-1,117682,-1,-1,13,13,106582,-2,-2,16,215293,-2,-2,-1,5191,-1,-1,-1,2189,-1,-1,-1,1591,-1,-1
Massachusetts,25,Barnstable County,25001,2005,18,221995,-2,-2,-1,-1,116583,-1,-1,13,13,105412,-2,-2,17,212860,-2,-2,-1,5243,-1,-1,-1,2299,-1,-1,-1,1593,-1,-1
Massachusetts,25,Barnstable County,25001,2006,26,220037,11.816,13.152,-1,-1,115305,-1,-1,20,20,104732,19.096,21.324,23,210698,10.916,12.588,-1,5303,-1,-1,-1,2400,-1,-1,-1,1636,-1,-1
Massachusetts,25,Barnstable County,25001,2007,31,218380,14.195,17.126,-1,-1,114337,-1,-1,23,23,104043,22.106,26.875,30,208816,14.367,17.539,-1,5425,-1,-1,-1,2507,-1,-1,-1,1632,-1,-1
Massachusetts,25,Barnstable County,25001,2008,22,217066,10.135,11.487,-1,-1,113776,-1,-1,17,17,103290,-2,-2,22,207301,10.613,12.155,-1,5472,-1,-1,-1,2636,-1,-1,-1,1657,-1,-1
Massachusetts,25,Barnstable County,25001,2009,20,215994,9.260,10.149,-1,-1,113271,-1,-1,15,15,102723,-2,-2,16,205984,-2,-2,-1,5559,-1,-1,-1,2693,-1,-1,-1,1758,-1,-1
Massachusetts,25,Barnstable County,25001,2010,21,215888,9.727,13.051,-1,-1,113034,-1,-1,17,17,102854,-2,-2,20,205766,9.720,13.198,-1,5662,-1,-1,-1,2748,-1,-1,-1,1712,-1,-1
Massachusetts,25,Barnstable County,25001,2011,20,215769,9.269,11.624,-1,-1,113055,-1,-1,12,12,102714,-2,-2,20,205266,9.743,12.432,-1,5896,-1,-1,-1,2935,-1,-1,-1,1672,-1,-1
Massachusetts,25,Barnstable County,25001,2012,21,215423,9.748,13.226,-1,-1,112799,-1,-1,12,12,102624,-2,-2,21,204487,10.270,14.192,-1,6097,-1,-1,-1,3137,-1,-1,-1,1702,-1,-1
Massachusetts,25,Barnstable County,25001,2013,40,214990,18.606,22.425,14,14,112769,-2,-2,26,26,102221,25.435,30.808,40,203739,19.633,24.134,-1,6277,-1,-1,-1,3262,-1,-1,-1,1712,-1,-1
Massachusetts,25,Barnstable County,25001,2014,49,214914,22.800,29.387,12,12,112529,-2,-2,37,37,102385,36.138,46.493,45,203149,22.151,28.867,-1,6601,-1,-1,-1,3392,-1,-1,-1,1772,-1,-1
Massachusetts,25,Barnstable County,25001,2015,60,214333,27.994,37.724,12,12,112228,-2,-2,48,48,102105,47.010,62.094,55,202144,27.208,37.100,-1,6937,-1,-1,-1,3483,-1,-1,-1,1769,-1,-1
Massachusetts,25,Barnstable County,25001,2016,78,214276,36.402,51.485,23,23,111822,20.568,32.400,55,55,102454,53.683,69.527,71,201330,35.265,51.891,-1,7566,-1,-1,-1,3580,-1,-1,-1,1800,-1,-1
Massachusetts,25,Barnstable County,25001,2017,66,213444,30.921,43.046,17,17,111341,-2,-2,49,49,102103,47.991,65.259,58,199991,29.001,41.408,-1,8009,-1,-1,-1,3591,-1,-1,-1,1853,-1,-1
Massachusetts,25,Berkshire County,25003,1999,-1,135227,-1,-1,-1,-1,70551,-1,-1,-1,-1,64676,-1,-1,-1,130377,-1,-1,-1,3130,-1,-1,-1,1474,-1,-1,-1,246,-1,-1
Massachusetts,25,Berkshire County,25003,2000,-1,134953,-1,-1,-1,-1,70406,-1,-1,-1,-1,64547,-1,-1,-1,129941,-1,-1,-1,3206,-1,-1,-1,1557,-1,-1,-1,249,-1,-1
Massachusetts,25,Berkshire County,25003,2001,-1,133928,-1,-1,-1,-1,69945,-1,-1,-1,-1,63983,-1,-1,-1,128797,-1,-1,-1,3318,-1,-1,-1,1588,-1,-1,-1,225,-1,-1
Massachusetts,25,Berkshire County,25003,2002,-1,133529,-1,-1,-1,-1,69635,-1,-1,-1,-1,63894,-1,-1,-1,128158,-1,-1,-1,3473,-1,-1,-1,1643,-1,-1,-1,255,-1,-1
Massachusetts,25,Berkshire County,25003,2003,-1,133423,-1,-1,-1,-1,69521,-1,-1,-1,-1,63902,-1,-1,-1,127846,-1,-1,-1,3643,-1,-1,-1,1675,-1,-1,-1,259,-1,-1
Massachusetts,25,Berkshire County,25003,2004,-1,133076,-1,-1,-1,-1,69237,-1,-1,-1,-1,63839,-1,-1,-1,127278,-1,-1,-1,3846,-1,-1,-1,1681,-1,-1,-1,271,-1,-1
Massachusetts,25,Berkshire County,25003,2005,10,132563,-2,-2,-1,-1,68991,-1,-1,-1,-1,63572,-1,-1,10,126585,-2,-2,-1,3960,-1,-1,-1,1735,-1,-1,-1,283,-1,-1
Massachusetts,25,Berkshire County,25003,2006,-1,131977,-1,-1,-1,-1,68598,-1,-1,-1,-1,63379,-1,-1,-1,125882,-1,-1,-1,4007,-1,-1,-1,1786,-1,-1,-1,302,-1,-1
Massachusetts,25,Berkshire County,25003,2007,-1,131883,-1,-1,-1,-1,68410,-1,-1,-1,-1,63473,-1,-1,-1,125493,-1,-1,-1,4234,-1,-1,-1,1853,-1,-1,-1,303,-1,-1
Massachusetts,25,Berkshire County,25003,2008,-1,131372,-1,-1,-1,-1,68131,-1,-1,-1,-1,63241,-1,-1,-1,124770,-1,-1,-1,4431,-1,-1,-1,1850,-1,-1,-1,321,-1,-1
Massachusetts,25,Berkshire County,25003,2009,-1,131264,-1,-1,-1,-1,68032,-1,-1,-1,-1,63232,-1,-1,-1,124495,-1,-1,-1,4517,-1,-1,-1,1907,-1,-1,-1,345,-1,-1
Massachusetts,25,Berkshire County,25003,2010,-1,131219,-1,-1,-1,-1,68050,-1,-1,-1,-1,63169,-1,-1,-1,124348,-1,-1,-1,4654,-1,-1,-1,1860,-1,-1,-1,357,-1,-1
Massachusetts,25,Berkshire County,25003,2011,10,130458,-2,-2,-1,-1,67544,-1,-1,-1,-1,62914,-1,-1,10,123369,-2,-2,-1,4685,-1,-1,-1,2025,-1,-1,-1,379,-1,-1
Massachusetts,25,Berkshire County,25003,2012,15,130016,-2,-2,-1,-1,67256,-1,-1,10,10,62760,-2,-2,15,122692,-2,-2,-1,4843,-1,-1,-1,2077,-1,-1,-1,404,-1,-1
Massachusetts,25,Berkshire County,25003,2013,18,129585,-2,-2,-1,-1,66955,-1,-1,10,10,62630,-2,-2,17,122196,-2,-2,-1,4916,-1,-1,-1,2104,-1,-1,-1,369,-1,-1
Massachusetts,25,Berkshire County,25003,2014,24,128715,18.646,23.812,-1,-1,66435,-1,-1,17,17,62280,-2,-2,24,121186,19.804,25.390,-1,5012,-1,-1,-1,2135,-1,-1,-1,382,-1,-1
Massachusetts,25,Berkshire County,25003,2015,31,127828,24.251,26.390,-1,-1,66004,-1,-1,24,24,61824,38.820,41.578,30,120109,24.977,27.579,-1,5144,-1,-1,-1,2188,-1,-1,-1,387,-1,-1
Massachusetts,25,Berkshire County,25003,2016,34,126903,26.792,33.800,12,12,65589,-2,-2,22,22,61314,35.881,43.652,32,119077,26.873,34.703,-1,5267,-1,-1,-1,2185,-1,-1,-1,374,-1,-1
Massachusetts,25,Berkshire County,25003,2017,28,126313,22.167,26.768,-1,-1,65216,-1,-1,20,20,61097,32.735,37.428,24,118173,20.309,25.079,-1,5337,-1,-1,-1,2382,-1,-1,-1,421,-1,-1
Massachusetts,25,Bristol County,25005,1999,35,531208,6.589,6.580,10,10,276207,-2,-2,25,25,255001,9.804,9.655,31,506129,6.125,6.133,-1,15745,-1,-1,-1,7598,-1,-1,-1,1736,-1,-1
Massachusetts,25,Bristol County,25005,2000,38,534678,7.107,7.080,14,14,277931,-2,-2,24,24,256747,9.348,9.140,37,508325,7.279,7.236,-1,16505,-1,-1,-1,7995,-1,-1,-1,1853,-1,-1
Massachusetts,25,Bristol County,25005,2001,60,538282,11.147,11.038,16,16,279407,-2,-2,44,44,258875,16.997,16.561,58,510204,11.368,11.197,-1,17512,-1,-1,-1,8519,-1,-1,-1,2047,-1,-1
Massachusetts,25,Bristol County,25005,2002,67,542721,12.345,12.216,18,18,281271,-2,-2,49,49,261450,18.742,18.340,61,512583,11.901,11.731,-1,18846,-1,-1,-1,9057,-1,-1,-1,2235,-1,-1
Massachusetts,25,Bristol County,25005,2003,82,546281,15.011,15.065,18,18,282906,-2,-2,64,64,263375,24.300,23.972,75,514186,14.586,14.649,-1,20111,-1,-1,-1,9557,-1,-1,-1,2427,-1,-1
Massachusetts,25,Bristol County,25005,2004,72,545988,13.187,13.041,16,16,282558,-2,-2,56,56,263430,21.258,20.766,66,512510,12.878,12.700,-1,20904,-1,-1,-1,9956,-1,-1,-1,2618,-1,-1
Massachusetts,25,Bristol County,25005,2005,76,545437,13.934,13.729,28,28,282083,9.926,10.021,48,48,263354,18.226,17.631,70,510643,13.708,13.477,-1,21814,-1,-1,-1,10216,-1,-1,-1,2764,-1,-1
Massachusetts,25,Bristol County,25005,2006,90,544487,16.529,16.548,28,28,281278,9.955,9.951,62,62,263209,23.555,23.347,85,508252,16.724,16.709,-1,22722,-1,-1,-1,10554,-1,-1,-1,2959,-1,-1
Massachusetts,25,Bristol County,25005,2007,66,545288,12.104,12.354,19,19,281357,-2,-2,47,47,263931,17.808,18.238,66,507577,13.003,13.348,-1,23597,-1,-1,-1,10967,-1,-1,-1,3147,-1,-1
Massachusetts,25,Bristol County,25005,2008,82,546456,15.006,15.013,24,24,281930,8.513,8.216,58,58,264526,21.926,22.070,77,507321,15.178,15.157,-1,24474,-1,-1,-1,11302,-1,-1,-1,3359,-1,-1
Massachusetts,25,Bristol County,25005,2009,65,547324,11.876,11.988,16,16,282324,-2,-2,49,49,265000,18.491,18.177,63,506913,12.428,12.580,-1,25231,-1,-1,-1,11610,-1,-1,-1,3570,-1,-1
Massachusetts,25,Bristol County,25005,2010,82,548285,14.956,15.301,29,29,282769,10.256,10.765,53,53,265516,19.961,19.961,78,506926,15.387,15.891,-1,25841,-1,-1,-1,11837,-1,-1,-1,3681,-1,-1
Massachusetts,25,Bristol County,25005,2011,81,548922,14.756,14.999,23,23,283035,8.126,7.963,58,58,265887,21.814,22.224,78,506684,15.394,15.708,-1,25919,-1,-1,-1,12541,-1,-1,-1,3778,-1,-1
Massachusetts,25,Bristol County,25005,2012,95,551082,17.239,17.605,29,29,283961,10.213,10.413,66,66,267121,24.708,25.046,91,507732,17.923,18.473,-1,26701,-1,-1,-1,12859,-1,-1,-1,3790,-1,-1
Massachusetts,25,Bristol County,25005,2013,111,552780,20.080,20.234,39,39,284790,13.694,13.470,72,72,267990,26.867,27.446,106,507618,20.882,21.092,-1,28128,-1,-1,-1,13162,-1,-1,-1,3872,-1,-1
Massachusetts,25,Bristol County,25005,2014,140,554194,25.262,25.935,46,46,285623,16.105,17.274,94,94,268571,35.000,34.891,137,506970,27.023,28.069,-1,29661,-1,-1,-1,13703,-1,-1,-1,3860,-1,-1
Massachusetts,25,Bristol County,25005,2015,156,556772,28.019,29.891,39,39,286799,13.598,14.015,117,117,269973,43.338,46.440,145,507282,28.584,30.827,-1,31173,-1,-1,-1,14398,-1,-1,-1,3919,-1,-1
Massachusetts,25,Bristol County,25005,2016,237,558324,42.448,45.595,60,60,287717,20.854,21.881,177,177,270607,65.409,70.038,231,507510,45.516,49.331,-1,32374,-1,-1,-1,14581,-1,-1,-1,3859,-1,-1
Massachusetts,25,Bristol County,25005,2017,240,561483,42.744,45.127,68,68,289435,23.494,24.801,172,172,272048,63.224,66.058,221,507987,43.505,46.484,18,34387,-2,-2,-1,15195,-1,-1,-1,3914,-1,-1
Massachusetts,25,Dukes County,25007,1999,-1,14707,-1,-1,-1,-1,7535,-1,-1,-1,-1,7172,-1,-1,-1,13898,-1,-1,-1,432,-1,-1,-1,72,-1,-1,-1,305,-1,-1
Massachusetts,25,Dukes County,25007,2000,-1,14987,-1,-1,-1,-1,7664,-1,-1,-1,-1,7323,-1,-1,-1,14100,-1,-1,-1,462,-1,-1,-1,98,-1,-1,-1,327,-1,-1
Massachusetts,25,Dukes County,25007,2001,-1,15261,-1,-1,-1,-1,7779,-1,-1,-1,-1,7482,-1,-1,-1,14317,-1,-1,-1,515,-1,-1,-1,104,-1,-1,-1,325,-1,-1
Massachusetts,25,Dukes County,25007,2002,-1,15482,-1,-1,-1,-1,7867,-1,-1,-1,-1,7615,-1,-1,-1,14510,-1,-1,-1,553,-1,-1,-1,110,-1,-1,-1,309,-1,-1
Massachusetts,25,Dukes County,25007,2003,-1,15630,-1,-1,-1,-1,7944,-1,-1,-1,-1,7686,-1,-1,-1,14629,-1,-1,-1,590,-1,-1,-1,110,-1,-1,-1,301,-1,-1
Massachusetts,25,Dukes County,25007,2004,-1,15704,-1,-1,-1,-1,7905,-1,-1,-1,-1,7799,-1,-1,-1,14646,-1,-1,-1,613,-1,-1,-1,113,-1,-1,-1,332,-1,-1
Massachusetts,25,Dukes County,25007,2005,-1,15743,-1,-1,-1,-1,7980,-1,-1,-1,-1,7763,-1,-1,-1,14661,-1,-1,-1,654,-1,-1,-1,130,-1,-1,-1,298,-1,-1
Massachusetts,25,Dukes County,25007,2006,-1,15768,-1,-1,-1,-1,7975,-1,-1,-1,-1,7793,-1,-1,-1,14643,-1,-1,-1,689,-1,-1,-1,133,-1,-1,-1,303,-1,-1
Massachusetts,25,Dukes County,25007,2007,-1,15919,-1,-1,-1,-1,8070,-1,-1,-1,-1,7849,-1,-1,-1,14813,-1,-1,-1,679,-1,-1,-1,130,-1,-1,-1,297,-1,-1
Massachusetts,25,Dukes County,25007,2008,-1,16132,-1,-1,-1,-1,8158,-1,-1,-1,-1,7974,-1,-1,-1,14984,-1,-1,-1,721,-1,-1,-1,132,-1,-1,-1,295,-1,-1
Massachusetts,25,Dukes County,25007,2009,-1,16373,-1,-1,-1,-1,8288,-1,-1,-1,-1,8085,-1,-1,-1,15208,-1,-1,-1,731,-1,-1,-1,141,-1,-1,-1,293,-1,-1
Massachusetts,25,Dukes County,25007,2010,-1,16535,-1,-1,-1,-1,8351,-1,-1,-1,-1,8184,-1,-1,-1,15354,-1,-1,-1,735,-1,-1,-1,149,-1,-1,-1,297,-1,-1
Massachusetts,25,Dukes County,25007,2011,-1,16766,-1,-1,-1,-1,8450,-1,-1,-1,-1,8316,-1,-1,-1,15545,-1,-1,-1,762,-1,-1,-1,182,-1,-1,-1,277,-1,-1
Massachusetts,25,Dukes County,25007,2012,-1,17041,-1,-1,-1,-1,8593,-1,-1,-1,-1,8448,-1,-1,-1,15782,-1,-1,-1,803,-1,-1,-1,182,-1,-1,-1,274,-1,-1
Massachusetts,25,Dukes County,25007,2013,-1,17256,-1,-1,-1,-1,8705,-1,-1,-1,-1,8551,-1,-1,-1,15957,-1,-1,-1,823,-1,-1,-1,176,-1,-1,-1,300,-1,-1
Massachusetts,25,Dukes County,25007,2014,-1,17356,-1,-1,-1,-1,8758,-1,-1,-1,-1,8598,-1,-1,-1,16014,-1,-1,-1,857,-1,-1,-1,187,-1,-1,-1,298,-1,-1
Massachusetts,25,Dukes County,25007,2015,-1,17299,-1,-1,-1,-1,8732,-1,-1,-1,-1,8567,-1,-1,-1,15931,-1,-1,-1,867,-1,-1,-1,203,-1,-1,-1,298,-1,-1
Massachusetts,25,Dukes County,25007,2016,-1,17246,-1,-1,-1,-1,8774,-1,-1,-1,-1,8472,-1,-1,-1,15798,-1,-1,-1,963,-1,-1,-1,189,-1,-1,-1,296,-1,-1
Massachusetts,25,Dukes County,25007,2017,-1,17325,-1,-1,-1,-1,8823,-1,-1,-1,-1,8502,-1,-1,-1,15851,-1,-1,-1,977,-1,-1,-1,215,-1,-1,-1,282,-1,-1
Massachusetts,25,Essex County,25009,1999,31,718629,4.314,4.271,10,10,374570,-2,-2,21,21,344059,6.104,5.927,31,667092,4.647,4.617,-1,30645,-1,-1,-1,18596,-1,-1,-1,2296,-1,-1
Massachusetts,25,Essex County,25009,2000,40,723419,5.529,5.587,16,16,376998,-2,-2,24,24,346421,6.928,6.863,39,670111,5.820,5.954,-1,31318,-1,-1,-1,19543,-1,-1,-1,2447,-1,-1
Massachusetts,25,Essex County,25009,2001,64,730206,8.765,8.637,24,24,380319,6.310,6.468,40,40,349887,11.432,10.989,63,672114,9.373,9.268,-1,34294,-1,-1,-1,20896,-1,-1,-1,2902,-1,-1
Massachusetts,25,Essex County,25009,2002,47,732232,6.419,6.462,19,19,380950,-2,-2,28,28,351282,7.971,7.868,47,671167,7.003,7.102,-1,35946,-1,-1,-1,21804,-1,-1,-1,3315,-1,-1
Massachusetts,25,Essex County,25009,2003,79,731544,10.799,10.921,24,24,380320,6.310,6.330,55,55,351224,15.660,15.734,77,667919,11.528,11.780,-1,37471,-1,-1,-1,22390,-1,-1,-1,3764,-1,-1
Massachusetts,25,Essex County,25009,2004,61,729783,8.359,8.526,19,19,379501,-2,-2,42,42,350282,11.990,12.132,60,664070,9.035,9.280,-1,38403,-1,-1,-1,23112,-1,-1,-1,4198,-1,-1
Massachusetts,25,Essex County,25009,2005,74,728877,10.153,10.389,24,24,378881,6.334,6.373,50,50,349996,14.286,14.636,71,660786,10.745,11.121,-1,39606,-1,-1,-1,23863,-1,-1,-1,4622,-1,-1
Massachusetts,25,Essex County,25009,2006,88,729455,12.064,12.114,32,32,379152,8.440,8.422,56,56,350303,15.986,16.042,86,659105,13.048,13.231,-1,40979,-1,-1,-1,24338,-1,-1,-1,5033,-1,-1
Massachusetts,25,Essex County,25009,2007,91,730664,12.454,12.751,33,33,379687,8.691,8.439,58,58,350977,16.525,17.188,89,658348,13.519,14.013,-1,41931,-1,-1,-1,24904,-1,-1,-1,5481,-1,-1
Massachusetts,25,Essex County,25009,2008,60,734361,8.170,8.317,20,20,381642,5.241,4.932,40,40,352719,11.340,11.921,58,659483,8.795,9.063,-1,43407,-1,-1,-1,25501,-1,-1,-1,5970,-1,-1
Massachusetts,25,Essex County,25009,2009,70,739086,9.471,9.545,20,20,384358,5.203,4.877,50,50,354728,14.095,14.471,67,662189,10.118,10.261,-1,44257,-1,-1,-1,26269,-1,-1,-1,6371,-1,-1
Massachusetts,25,Essex County,25009,2010,51,743159,6.863,6.966,14,14,386544,-2,-2,37,37,356615,10.375,10.735,50,664648,7.523,7.708,-1,44886,-1,-1,-1,26974,-1,-1,-1,6651,-1,-1
Massachusetts,25,Essex County,25009,2011,58,748930,7.744,8.169,15,15,388849,-2,-2,43,43,360081,11.942,12.633,58,667936,8.683,9.343,-1,47073,-1,-1,-1,27540,-1,-1,-1,6381,-1,-1
