State,State_Code,County,County_Code,Year,Total_Deaths,Total_Population,Total_Age_Adjusted_Rate,Female_Deaths_(Calculated),Male_Deaths_(Calculated),White_Age_Adjusted_Rate,Black_Age_Adjusted_Rate,API_Age_Adjusted_Rate,Native_American_Age_Adjusted_Rate,Heroin_Deaths,Heroin_Age_Adjusted_Rate,Other_Opioids_Deaths,Other_Opioids_Age_Adjusted_Rate,Methadone_Deaths,Methadone_Age_Adjusted_Rate,Other_Synthetic_Narcotics_Deaths,Other_Synthetic_Narcotics_Age_Adjusted_Rate,Other_Unspecified_Narcotics_Deaths,Other_Unspecified_Narcotics_Age_Adjusted_Rate
Maine,23,Waldo County,23027,2017,Suppressed,39832,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,1999,Suppressed,34148,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2000,Suppressed,33941,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2001,Suppressed,33499,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2002,Suppressed,33345,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2003,Suppressed,33403,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2004,Suppressed,33474,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2005,Suppressed,33319,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2006,Suppressed,33323,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2007,Suppressed,33424,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2008,Suppressed,33289,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2009,Suppressed,32925,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2010,Suppressed,32856,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2011,Suppressed,32637,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2012,Suppressed,32462,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2013,Suppressed,32190,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2014,Suppressed,31808,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2015,Suppressed,31625,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,Washington County,23029,2016,22,31450,89.650,5,17,88.229,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,13,Unreliable,Suppressed,Suppressed,15,Unreliable,Suppressed,Suppressed
Maine,23,Washington County,23029,2017,14,31593,Unreliable,4,10,Unreliable,Suppressed,Suppressed,Suppressed,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,12,Unreliable,Suppressed,Suppressed
Maine,23,York County,23031,1999,Suppressed,182817,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2000,Suppressed,186742,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2001,Suppressed,191261,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2002,Suppressed,194100,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2003,14,195851,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2004,13,197408,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2005,13,198199,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2006,18,197635,Unreliable,2,16,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2007,15,197594,Unreliable,1,14,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2008,17,197650,Unreliable,7,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2009,21,197192,10.701,8,13,10.977,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,14,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2010,16,197131,Unreliable,4,12,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2011,11,198199,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2012,19,199005,Unreliable,7,12,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,15,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2013,20,199431,10.505,3,17,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,12,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Maine,23,York County,23031,2014,34,200710,19.093,14,20,19.765,Suppressed,Suppressed,Suppressed,10,Unreliable,13,Unreliable,Suppressed,Suppressed,17,Unreliable,Suppressed,Suppressed
Maine,23,York County,23031,2015,41,201169,22.599,18,23,23.422,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,19,Unreliable,Suppressed,Suppressed,28,16.845,Suppressed,Suppressed
Maine,23,York County,23031,2016,54,202343,31.937,18,36,32.436,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,15,Unreliable,Suppressed,Suppressed,42,25.234,Suppressed,Suppressed
Maine,23,York County,23031,2017,77,204191,41.786,19,58,42.738,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,19,Unreliable,Suppressed,Suppressed,65,35.748,Suppressed,Suppressed
Massachusetts,25,Barnstable County,25001,1999,Suppressed,218960,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Barnstable County,25001,2000,12,222230,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,11,Unreliable
Massachusetts,25,Barnstable County,25001,2001,19,224087,Unreliable,3,16,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,10,Unreliable
Massachusetts,25,Barnstable County,25001,2002,22,225421,10.790,6,16,10.393,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,13,Unreliable
Massachusetts,25,Barnstable County,25001,2003,15,226011,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Barnstable County,25001,2004,17,224264,Unreliable,4,13,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,13,Unreliable
Massachusetts,25,Barnstable County,25001,2005,18,221995,Unreliable,5,13,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Barnstable County,25001,2006,26,220037,13.152,6,20,12.588,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,10,Unreliable,Suppressed,Suppressed,10,Unreliable
Massachusetts,25,Barnstable County,25001,2007,31,218380,17.126,8,23,17.539,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,16,Unreliable
Massachusetts,25,Barnstable County,25001,2008,22,217066,11.487,5,17,12.155,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,13,Unreliable
Massachusetts,25,Barnstable County,25001,2009,20,215994,10.149,5,15,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,11,Unreliable
Massachusetts,25,Barnstable County,25001,2010,21,215888,13.051,4,17,13.198,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Barnstable County,25001,2011,20,215769,11.624,8,12,12.432,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Barnstable County,25001,2012,21,215423,13.226,9,12,14.192,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Barnstable County,25001,2013,40,214990,22.425,14,26,24.134,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,21,12.981
Massachusetts,25,Barnstable County,25001,2014,49,214914,29.387,12,37,28.867,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,14,Unreliable,30,18.268
Massachusetts,25,Barnstable County,25001,2015,60,214333,37.724,12,48,37.100,Suppressed,Suppressed,Suppressed,14,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,42,27.738,32,19.100
Massachusetts,25,Barnstable County,25001,2016,78,214276,51.485,23,55,51.891,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,64,43.150,21,13.272
Massachusetts,25,Barnstable County,25001,2017,66,213444,43.046,17,49,41.408,Suppressed,Suppressed,Suppressed,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,56,38.288,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,1999,Suppressed,135227,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2000,Suppressed,134953,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2001,Suppressed,133928,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2002,Suppressed,133529,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2003,Suppressed,133423,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2004,Suppressed,133076,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2005,10,132563,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2006,Suppressed,131977,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2007,Suppressed,131883,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2008,Suppressed,131372,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2009,Suppressed,131264,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2010,Suppressed,131219,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2011,10,130458,Unreliable,Suppressed,Suppressed,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2012,15,130016,Unreliable,5,10,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2013,18,129585,Unreliable,8,10,Unreliable,Suppressed,Suppressed,Suppressed,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2014,24,128715,23.812,7,17,25.390,Suppressed,Suppressed,Suppressed,13,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2015,31,127828,26.390,7,24,27.579,Suppressed,Suppressed,Suppressed,15,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,12,Unreliable
Massachusetts,25,Berkshire County,25003,2016,34,126903,33.800,12,22,34.703,Suppressed,Suppressed,Suppressed,17,Unreliable,10,Unreliable,Suppressed,Suppressed,22,22.748,Suppressed,Suppressed
Massachusetts,25,Berkshire County,25003,2017,28,126313,26.768,8,20,25.079,Suppressed,Suppressed,Suppressed,16,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,18,Unreliable,Suppressed,Suppressed
Massachusetts,25,Bristol County,25005,1999,35,531208,6.580,10,25,6.133,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,29,5.460
Massachusetts,25,Bristol County,25005,2000,38,534678,7.080,14,24,7.236,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,29,5.361
Massachusetts,25,Bristol County,25005,2001,60,538282,11.038,16,44,11.197,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,12,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,38,7.023
Massachusetts,25,Bristol County,25005,2002,67,542721,12.216,18,49,11.731,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,16,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,48,8.814
Massachusetts,25,Bristol County,25005,2003,82,546281,15.065,18,64,14.649,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,15,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,58,10.640
Massachusetts,25,Bristol County,25005,2004,72,545988,13.041,16,56,12.700,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,54,9.817
Massachusetts,25,Bristol County,25005,2005,76,545437,13.729,28,48,13.477,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,11,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,51,9.211
Massachusetts,25,Bristol County,25005,2006,90,544487,16.548,28,62,16.709,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,13,Unreliable,18,Unreliable,16,Unreliable,48,8.889
Massachusetts,25,Bristol County,25005,2007,66,545288,12.354,19,47,13.348,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,17,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,36,6.748
Massachusetts,25,Bristol County,25005,2008,82,546456,15.013,24,58,15.157,Suppressed,Suppressed,Suppressed,10,Unreliable,19,Unreliable,Suppressed,Suppressed,10,Unreliable,42,7.798
Massachusetts,25,Bristol County,25005,2009,65,547324,11.988,16,49,12.580,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,16,Unreliable,11,Unreliable,Suppressed,Suppressed,34,6.375
Massachusetts,25,Bristol County,25005,2010,82,548285,15.301,29,53,15.891,Suppressed,Suppressed,Suppressed,Suppressed,Suppressed,18,Unreliable,13,Unreliable,Suppressed,Suppressed,49,9.097
Massachusetts,25,Bristol County,25005,2011,81,548922,14.999,23,58,15.708,Suppressed,Suppressed,Suppressed,13,Unreliable,19,Unreliable,Suppressed,Suppressed,Suppressed,Suppressed,45,8.577
Massachusetts,25,Bristol County,25005,2012,95,551082,17.605,29,66,18.473,Suppressed,Suppressed,Suppressed,24,4.683,14,Unreliable,Suppressed,Suppressed,10,Unreliable,50,9.368
